"PROVINCIA";"CANTÓN";"MES";"DIA";"HORA";"CLASE";"CAUSA";"ZONA";"NUM_FALLECIDO";"NUM_LESIONADO";"TOTAL_VICTIMAS"
18;"1801";4;6;21;4;3;2;0;0;0
9;"0901";4;6;22;3;8;1;0;2;2
1;"0101";4;6;22;3;1;1;0;1;1
9;"0901";4;6;22;7;8;1;0;2;2
17;"1701";4;6;22;3;1;2;0;1;1
19;"1903";4;6;23;3;4;2;1;0;1
13;"1301";4;6;23;7;7;1;1;0;1
17;"1701";4;7;0;1;4;1;0;1;1
11;"1101";4;7;0;7;1;1;0;0;0
9;"0909";4;7;0;1;4;2;0;1;1
2;"0206";4;7;0;3;7;1;0;1;1
12;"1210";4;7;1;7;4;2;0;2;2
2;"0201";4;7;1;4;1;1;0;0;0
23;"2301";4;7;2;4;1;1;0;0;0
13;"1301";4;7;2;3;7;1;0;1;1
17;"1701";4;7;2;4;3;1;0;0;0
17;"1701";4;7;3;8;7;1;0;0;0
9;"0901";4;7;4;4;8;1;0;0;0
9;"0909";4;7;4;3;7;2;0;0;0
14;"1407";4;7;4;7;4;2;2;6;8
9;"0901";4;7;4;7;8;1;0;0;0
9;"0901";4;7;4;7;8;1;0;1;1
17;"1701";4;7;4;3;1;1;0;0;0
17;"1701";4;7;4;7;3;2;2;0;2
7;"0701";4;7;4;4;7;1;1;0;1
13;"1315";4;7;4;7;4;2;0;0;0
3;"0304";4;7;5;7;4;1;0;1;1
18;"1801";4;7;6;3;3;2;0;2;2
17;"1701";4;7;6;3;3;2;0;5;5
1;"0101";4;7;6;3;4;1;1;0;1
17;"1701";4;7;7;3;3;1;0;1;1
9;"0901";4;7;7;7;8;1;0;1;1
7;"0713";4;7;9;7;4;2;0;0;0
23;"2301";4;7;9;7;3;2;0;2;2
13;"1301";4;7;9;3;7;1;0;1;1
17;"1701";4;7;10;3;4;1;0;0;0
9;"0918";4;7;10;2;5;2;0;1;1
13;"1301";4;7;10;7;7;1;0;2;2
17;"1701";4;7;11;3;4;1;0;0;0
12;"1205";4;7;12;3;7;2;0;1;1
18;"1801";4;7;13;1;3;2;0;1;1
1;"0115";4;7;13;1;4;2;0;1;1
7;"0709";4;7;13;7;4;2;0;4;4
7;"0701";4;7;14;6;7;1;0;0;0
6;"0607";4;7;15;7;4;2;0;0;0
17;"1701";4;7;15;3;4;1;0;0;0
9;"0901";4;7;15;3;2;1;0;2;2
1;"0101";4;7;15;3;7;1;0;1;1
7;"0701";4;7;15;3;1;1;0;0;0
1;"0115";4;7;16;3;7;2;0;2;2
23;"2301";4;7;16;7;3;1;0;1;1
10;"1006";4;7;16;4;3;2;0;0;0
9;"0901";4;7;16;3;8;1;0;2;2
11;"1101";4;7;17;4;1;1;0;0;0
9;"0901";4;7;17;4;7;1;0;0;0
23;"2301";4;7;17;7;8;1;0;1;1
23;"2301";4;7;17;3;8;2;0;0;0
9;"0928";4;7;18;4;4;2;0;1;1
12;"1207";4;7;19;5;4;1;0;0;0
3;"0304";4;7;19;1;4;2;0;1;1
3;"0301";4;7;19;1;4;2;1;0;1
9;"0901";4;7;19;3;8;1;0;1;1
2;"0204";4;7;19;3;9;2;0;1;1
1;"0101";4;7;19;7;4;2;0;0;0
23;"2301";4;7;20;3;7;1;0;3;3
9;"0901";4;7;20;4;8;1;0;0;0
9;"0901";4;7;20;4;1;1;0;0;0
6;"0601";4;7;20;3;4;2;0;0;0
17;"1701";4;7;20;4;3;1;0;1;1
9;"0901";4;7;21;3;7;1;0;1;1
9;"0905";4;7;21;1;4;2;0;1;1
18;"1808";4;7;21;3;1;2;0;0;0
18;"1801";4;7;21;7;9;1;0;1;1
18;"1801";4;7;22;3;3;2;0;2;2
9;"0910";4;7;22;4;4;1;0;1;1
17;"1701";4;7;23;4;8;1;0;0;0
18;"1801";4;1;0;4;4;1;0;0;0
17;"1701";4;1;1;4;3;1;0;0;0
10;"1006";4;1;3;4;3;2;1;0;1
18;"1801";4;1;5;3;7;2;0;0;0
17;"1702";4;1;6;7;4;2;1;1;2
7;"0710";4;1;7;7;4;2;0;0;0
17;"1703";4;1;7;7;4;2;1;0;1
17;"1701";4;1;8;3;4;1;0;0;0
17;"1701";4;1;8;7;3;1;0;1;1
9;"0901";4;1;8;1;8;1;0;1;1
17;"1701";4;1;9;3;7;1;0;0;0
6;"0607";4;1;9;7;4;2;1;0;1
9;"0920";4;1;10;3;4;2;0;3;3
17;"1701";4;1;10;3;4;1;0;0;0
18;"1801";4;1;10;4;3;2;0;0;0
13;"1301";4;1;11;3;7;1;0;0;0
6;"0601";4;1;11;7;4;2;0;0;0
10;"1001";4;1;11;1;3;1;1;0;1
17;"1701";4;1;11;1;4;1;0;1;1
9;"0906";4;1;11;5;4;1;0;0;0
24;"2401";4;1;12;3;7;1;0;1;1
7;"0701";4;1;12;1;5;1;0;3;3
9;"0901";4;1;12;8;3;1;0;0;0
23;"2301";4;1;13;4;4;1;0;0;0
9;"0911";4;1;13;3;4;2;0;1;1
13;"1308";4;1;13;3;4;1;0;0;0
1;"0101";4;1;14;5;2;1;0;0;0
10;"1001";4;1;14;3;7;1;0;1;1
17;"1701";4;1;15;3;2;1;0;1;1
17;"1701";4;1;16;3;4;1;0;0;0
17;"1701";4;1;16;5;1;1;0;0;0
23;"2301";4;1;16;3;2;1;0;1;1
17;"1701";4;1;17;3;7;1;0;0;0
18;"1801";4;1;17;4;3;2;0;0;0
23;"2301";4;1;17;3;7;1;0;2;2
17;"1705";4;1;18;3;4;2;0;1;1
11;"1101";4;1;18;4;1;1;0;0;0
6;"0609";4;1;19;4;4;2;0;1;1
9;"0916";4;1;21;2;5;2;0;1;1
9;"0901";4;1;21;3;3;1;0;0;0
9;"0901";4;2;1;1;5;1;1;0;1
9;"0916";4;2;1;4;4;1;0;1;1
17;"1701";4;2;2;7;3;1;0;1;1
13;"1301";4;2;4;3;7;2;0;7;7
9;"0901";4;2;6;4;6;1;0;0;0
17;"1701";4;2;7;3;4;1;0;0;0
1;"0101";4;2;8;3;7;1;1;3;4
24;"2402";4;2;8;3;7;1;0;2;2
13;"1301";4;2;8;3;7;1;0;0;0
18;"1801";4;2;11;3;6;2;1;0;1
23;"2301";4;2;11;7;3;2;0;0;0
9;"0901";4;2;11;1;5;1;0;1;1
17;"1701";4;2;12;1;5;1;1;0;1
9;"0901";4;2;12;1;4;1;1;0;1
17;"1705";4;2;13;7;4;2;0;1;1
9;"0901";4;2;13;1;5;1;0;2;2
18;"1801";4;2;14;3;7;2;0;5;5
9;"0906";4;2;15;3;7;1;0;2;2
9;"0901";4;2;15;3;4;1;0;1;1
9;"0904";4;2;16;2;5;1;0;1;1
9;"0901";4;2;16;1;5;1;0;1;1
23;"2301";4;2;17;1;4;2;1;0;1
17;"1701";4;2;17;3;7;1;0;1;1
17;"1701";4;2;20;3;7;2;0;0;0
9;"0901";4;2;21;7;9;1;0;2;2
3;"0304";4;2;23;1;4;2;1;0;1
9;"0901";4;2;23;4;4;1;0;0;0
9;"0901";4;3;2;7;4;1;0;1;1
9;"0901";4;3;5;4;3;1;0;0;0
17;"1701";4;3;6;1;5;2;1;1;2
9;"0911";4;3;6;7;4;2;0;5;5
9;"0901";4;3;7;1;5;1;0;1;1
9;"0901";4;3;7;1;4;1;0;1;1
9;"0901";4;3;8;3;2;1;0;1;1
9;"0901";4;3;8;3;3;1;0;0;0
6;"0607";4;3;9;3;4;2;1;0;1
17;"1701";4;3;9;3;4;1;0;0;0
23;"2301";4;3;11;3;4;1;0;0;0
9;"0910";4;3;12;3;7;1;0;1;1
23;"2301";4;3;12;3;2;2;0;3;3
9;"0901";4;3;13;3;4;1;0;1;1
9;"0901";4;3;14;7;4;1;0;1;1
9;"0912";4;3;15;3;7;2;0;2;2
17;"1701";4;3;16;2;4;2;0;1;1
13;"1301";4;3;16;3;7;1;0;1;1
17;"1701";4;3;16;3;7;2;0;3;3
9;"0901";4;3;17;7;9;1;0;1;1
9;"0901";4;3;17;3;4;1;0;1;1
18;"1801";4;3;18;4;4;1;0;0;0
13;"1301";4;3;18;5;7;1;0;0;0
17;"1701";4;3;18;3;1;1;0;1;1
1;"0101";4;3;18;3;4;1;0;1;1
13;"1309";4;3;19;3;4;2;0;1;1
7;"0701";4;3;19;3;7;1;0;2;2
11;"1109";4;3;19;3;8;2;0;1;1
9;"0901";4;3;20;1;5;1;0;2;2
17;"1701";4;3;22;3;7;1;0;1;1
17;"1701";4;3;23;4;3;2;0;0;0
18;"1801";4;4;1;7;3;2;0;0;0
9;"0911";4;4;3;7;4;2;0;2;2
9;"0911";4;4;4;3;4;2;0;0;0
17;"1701";4;4;5;7;3;1;0;1;1
17;"1701";4;4;5;7;3;2;1;0;1
11;"1109";4;4;5;7;3;2;0;2;2
9;"0901";4;4;6;1;1;1;0;3;3
18;"1801";4;4;6;1;1;1;0;1;1
11;"1101";4;4;7;3;1;1;0;0;0
13;"1306";4;4;7;7;4;2;0;0;0
9;"0901";4;4;7;1;3;1;0;1;1
9;"0920";4;4;8;7;4;2;0;1;1
3;"0303";4;4;9;3;5;2;1;0;1
17;"1701";4;4;9;3;4;2;0;1;1
13;"1308";4;4;9;3;4;1;0;0;0
13;"1314";4;4;10;3;7;2;0;2;2
9;"0901";4;4;11;3;7;1;0;2;2
18;"1804";4;4;11;3;4;2;0;1;1
18;"1801";4;4;11;5;7;1;0;0;0
17;"1701";4;4;11;1;4;1;0;1;1
6;"0607";4;4;11;3;4;2;1;0;1
17;"1701";4;4;12;2;4;1;0;1;1
1;"0101";4;4;12;5;1;2;0;1;1
17;"1701";4;4;12;8;2;1;0;1;1
2;"0201";4;4;13;4;4;1;0;0;0
17;"1701";4;4;13;1;4;1;0;1;1
17;"1701";4;4;13;1;5;1;0;1;1
1;"0101";4;4;13;1;5;1;0;3;3
9;"0901";4;4;14;1;3;1;0;1;1
11;"1111";4;4;15;3;9;2;0;1;1
11;"1101";4;4;15;4;1;1;0;0;0
7;"0704";4;4;15;7;4;2;0;0;0
13;"1301";4;4;15;4;4;2;0;1;1
7;"0701";4;4;16;4;4;1;1;1;2
7;"0710";4;4;16;3;7;2;1;1;2
17;"1701";4;4;16;8;3;1;0;2;2
17;"1701";4;4;17;3;7;1;0;0;0
19;"1901";4;4;17;4;4;2;0;1;1
18;"1801";4;4;17;5;4;1;0;0;0
7;"0701";4;4;18;3;7;1;0;1;1
10;"1002";4;4;18;3;7;1;0;0;0
9;"0906";4;4;19;3;7;2;1;0;1
13;"1309";4;4;19;7;4;2;0;1;1
17;"1701";4;4;19;8;7;1;0;0;0
12;"1210";4;4;20;3;7;1;0;1;1
17;"1701";4;4;20;3;1;1;0;0;0
13;"1308";4;4;20;4;4;1;0;1;1
17;"1701";4;4;21;1;5;2;1;0;1
18;"1807";4;4;21;3;4;1;0;1;1
9;"0901";4;4;22;7;8;1;0;1;1
6;"0607";4;4;23;7;4;2;0;0;0
17;"1701";4;4;23;3;7;1;0;0;0
24;"2402";4;4;23;3;7;1;0;1;1
9;"0920";4;5;1;4;4;2;1;0;1
17;"1701";4;5;2;3;4;1;0;2;2
9;"0901";4;5;2;3;1;1;0;0;0
18;"1801";4;5;3;7;1;1;0;0;0
9;"0901";4;5;4;4;7;1;0;0;0
17;"1701";4;5;5;7;8;2;0;0;0
17;"1701";4;5;7;3;7;1;0;1;1
9;"0901";4;5;8;3;7;1;0;1;1
9;"0901";4;5;8;7;8;1;0;1;1
24;"2401";4;5;9;1;4;1;0;2;2
23;"2301";4;5;9;3;7;2;0;0;0
6;"0608";4;5;10;3;4;2;0;2;2
9;"0904";4;5;10;1;4;2;0;1;1
9;"0901";4;5;11;3;7;1;0;2;2
9;"0901";4;5;11;3;3;1;0;2;2
17;"1701";4;5;11;4;8;1;0;0;0
6;"0607";4;5;12;1;4;2;0;1;1
18;"1801";4;5;12;3;3;2;0;0;0
9;"0920";4;5;12;2;5;2;0;1;1
9;"0906";4;5;13;3;7;1;0;1;1
7;"0701";4;5;13;3;10;1;0;1;1
9;"0901";4;5;13;4;6;1;0;1;1
1;"0101";4;5;14;3;2;1;0;1;1
23;"2301";4;5;14;3;7;1;0;0;0
8;"0804";4;5;15;1;5;2;1;0;1
9;"0901";4;5;16;1;5;1;0;1;1
9;"0920";4;5;16;3;4;2;0;1;1
22;"2201";4;5;17;3;4;2;1;0;1
9;"0920";4;5;18;5;4;2;0;1;1
11;"1101";4;5;18;1;4;2;0;2;2
13;"1301";4;5;18;3;7;1;0;0;0
12;"1201";4;5;18;2;5;2;0;1;1
17;"1701";4;5;19;4;3;2;0;0;0
9;"0901";4;5;19;1;5;1;0;1;1
9;"0901";4;5;19;5;4;1;0;0;0
17;"1703";4;5;20;7;4;2;0;2;2
17;"1701";4;5;20;1;5;2;1;0;1
17;"1701";4;5;20;3;8;2;0;0;0
13;"1309";4;5;21;4;4;2;0;0;0
1;"0101";4;5;21;3;4;1;0;1;1
23;"2301";4;5;22;1;4;1;0;0;0
9;"0920";4;5;22;3;7;2;0;1;1
17;"1701";4;5;22;4;8;1;0;0;0
17;"1701";4;5;23;3;7;1;0;0;0
17;"1701";4;6;0;4;8;1;0;0;0
12;"1205";4;6;0;3;7;1;0;1;1
17;"1701";4;6;0;4;3;1;0;0;0
18;"1801";4;6;0;3;7;1;0;0;0
9;"0906";4;6;0;3;7;2;0;1;1
6;"0607";4;6;1;1;4;2;1;0;1
9;"0901";4;6;1;7;3;1;1;0;1
9;"0906";4;6;1;3;7;2;0;2;2
11;"1101";4;6;1;4;1;1;0;0;0
13;"1301";4;6;2;4;7;1;0;0;0
17;"1701";4;6;2;8;3;2;0;0;0
9;"0912";4;6;2;2;5;2;0;1;1
17;"1701";4;6;3;4;3;1;0;0;0
17;"1701";4;6;3;4;3;1;0;0;0
13;"1301";4;6;4;6;7;1;0;0;0
11;"1101";4;6;4;1;1;2;0;2;2
17;"1701";4;6;4;7;3;1;0;0;0
9;"0916";4;6;5;3;4;2;0;1;1
17;"1701";4;6;5;3;4;1;0;0;0
9;"0901";4;6;6;1;2;1;0;1;1
18;"1801";4;6;6;4;1;1;0;0;0
9;"0910";4;6;7;3;7;1;0;3;3
18;"1801";4;6;7;3;1;1;0;0;0
12;"1207";4;6;7;7;4;2;0;2;2
13;"1301";4;6;7;8;7;1;0;1;1
13;"1301";4;6;7;4;7;1;0;0;0
9;"0903";4;6;9;3;7;2;0;3;3
5;"0501";4;6;9;3;4;1;0;3;3
1;"0101";4;6;9;3;7;1;0;2;2
9;"0905";4;6;10;3;7;2;0;1;1
17;"1701";4;6;10;1;3;1;0;3;3
23;"2301";4;6;10;1;4;2;0;0;0
17;"1701";4;6;11;3;4;2;0;0;0
13;"1305";4;6;12;3;4;2;0;1;1
9;"0901";4;6;12;3;7;1;0;2;2
7;"0701";4;6;14;3;7;1;0;3;3
6;"0601";4;6;15;3;4;2;0;1;1
17;"1701";4;6;15;5;3;2;0;2;2
7;"0701";4;6;15;3;3;1;0;2;2
13;"1309";4;6;16;3;4;2;0;4;4
7;"0706";4;6;16;7;4;2;0;0;0
17;"1701";4;6;17;4;3;2;0;0;0
17;"1701";4;6;18;8;7;2;0;1;1
17;"1701";4;6;18;3;7;1;0;0;0
18;"1801";4;6;18;3;7;2;0;0;0
6;"0607";4;6;19;3;4;2;1;0;1
13;"1301";4;6;19;4;4;2;0;0;0
13;"1321";4;6;19;3;4;2;0;0;0
1;"0103";4;6;19;3;7;2;0;0;0
9;"0909";4;6;19;3;7;1;0;0;0
9;"0907";4;6;20;4;4;2;0;0;0
9;"0911";4;6;20;4;4;2;1;0;1
2;"0201";4;6;20;1;9;1;0;1;1
17;"1705";4;6;20;3;4;2;0;0;0
1;"0101";4;6;21;1;4;2;0;1;1
17;"1701";4;6;21;3;1;1;0;0;0
17;"1701";4;6;21;8;3;1;0;1;1
7;"0701";4;6;22;6;5;1;0;0;0
9;"0906";4;6;22;3;7;1;0;2;2
18;"1801";4;6;23;3;7;1;0;1;1
17;"1701";4;6;23;4;8;1;0;0;0
11;"1101";4;6;23;3;7;1;0;0;0
13;"1312";4;6;23;3;4;2;0;2;2
9;"0901";4;7;0;1;5;1;0;1;1
9;"0901";4;7;0;4;1;1;0;0;0
17;"1701";4;7;0;7;8;1;0;1;1
9;"0916";4;7;1;3;4;2;0;0;0
17;"1701";4;7;1;4;3;1;0;0;0
9;"0911";4;7;1;1;4;2;0;1;1
12;"1203";4;7;1;3;7;2;0;1;1
17;"1701";4;7;2;4;3;1;0;0;0
9;"0901";4;7;2;3;1;1;0;0;0
9;"0901";4;7;2;4;1;1;1;2;3
9;"0927";4;7;3;3;4;2;0;2;2
17;"1701";4;7;4;4;3;1;0;0;0
17;"1701";4;7;5;4;3;1;0;0;0
9;"0901";4;7;6;6;8;1;1;0;1
7;"0706";4;7;6;7;4;2;0;0;0
9;"0901";4;7;7;7;8;1;0;1;1
3;"0301";4;7;7;4;4;1;0;1;1
17;"1701";4;7;7;4;8;1;0;0;0
9;"0901";4;7;7;1;8;1;0;1;1
1;"0101";4;7;7;7;3;1;2;0;2
24;"2401";4;7;8;2;5;2;0;1;1
12;"1205";4;7;8;3;4;2;0;1;1
9;"0901";4;7;9;1;5;1;0;1;1
13;"1308";4;7;10;3;4;1;0;1;1
10;"1003";4;7;10;3;4;2;0;1;1
10;"1004";4;7;10;3;4;1;0;1;1
17;"1701";4;7;10;3;3;2;0;0;0
13;"1301";4;7;10;7;4;2;0;1;1
22;"2201";4;7;10;1;3;2;1;0;1
17;"1701";4;7;11;3;7;1;0;1;1
11;"1101";4;7;12;3;7;1;0;2;2
9;"0901";4;7;12;3;4;1;0;1;1
13;"1317";4;7;13;3;4;2;1;0;1
24;"2401";4;7;13;3;4;2;0;1;1
13;"1316";4;7;13;3;4;2;0;3;3
17;"1703";4;7;13;3;4;1;0;1;1
11;"1101";4;7;14;4;1;1;0;0;0
9;"0901";4;7;15;3;4;1;0;1;1
17;"1701";4;7;16;3;7;1;0;0;0
9;"0901";4;7;16;3;7;1;0;1;1
17;"1701";4;7;16;7;8;2;0;1;1
11;"1101";4;7;16;5;4;2;0;1;1
7;"0701";4;7;16;3;4;1;0;1;1
10;"1001";4;7;16;3;4;2;0;0;0
17;"1701";4;7;17;3;1;1;1;3;4
18;"1806";4;7;17;4;3;2;1;0;1
9;"0901";4;7;17;4;3;1;0;1;1
6;"0607";4;7;17;7;4;2;0;1;1
9;"0901";4;7;18;7;1;1;0;1;1
9;"0901";4;7;18;1;3;1;0;1;1
9;"0916";4;7;18;5;4;2;0;4;4
9;"0906";4;7;18;2;5;1;0;1;1
9;"0901";4;7;20;3;7;2;0;2;2
17;"1703";4;7;20;4;4;2;0;0;0
17;"1701";4;7;20;4;3;1;0;5;5
9;"0910";4;7;20;3;4;2;0;3;3
9;"0901";4;7;20;3;7;1;0;1;1
18;"1801";4;7;20;3;7;1;0;0;0
24;"2401";4;7;20;4;4;2;0;2;2
9;"0901";4;7;21;3;7;1;0;1;1
1;"0103";4;7;21;3;7;2;0;4;4
13;"1311";4;7;21;3;4;2;1;0;1
7;"0707";4;7;21;1;1;1;1;0;1
9;"0901";4;7;21;3;7;1;0;0;0
5;"0501";4;7;21;1;9;1;1;0;1
17;"1701";4;7;21;4;3;2;0;0;0
17;"1701";4;7;22;4;1;1;0;0;0
24;"2403";4;7;23;7;4;1;0;0;0
13;"1313";4;7;23;7;4;2;0;0;0
7;"0709";4;1;0;3;4;1;1;0;1
9;"0901";4;1;3;7;1;1;0;2;2
9;"0920";4;1;3;3;7;2;0;2;2
13;"1310";4;1;5;5;4;2;0;1;1
9;"0901";4;1;6;3;7;2;0;2;2
6;"0601";4;1;7;3;4;2;0;1;1
17;"1701";4;1;7;3;4;1;0;0;0
18;"1801";4;1;7;3;7;1;0;0;0
11;"1101";4;1;7;3;4;1;0;2;2
9;"0906";4;1;9;3;4;1;0;1;1
9;"0901";4;1;9;5;4;1;0;1;1
9;"0901";4;1;9;1;4;1;0;1;1
9;"0901";4;1;9;3;4;1;0;1;1
17;"1701";4;1;10;3;3;1;0;0;0
17;"1701";4;1;10;4;3;2;0;0;0
9;"0911";4;1;11;1;4;2;0;1;1
18;"1801";4;1;12;7;3;2;0;3;3
23;"2301";4;1;12;7;4;2;0;1;1
11;"1101";4;1;13;3;4;1;0;0;0
17;"1701";4;1;13;1;4;1;0;1;1
18;"1801";4;1;13;3;3;2;0;0;0
24;"2403";4;1;13;8;10;1;0;1;1
13;"1301";4;1;14;4;7;1;0;1;1
9;"0910";4;1;14;1;4;1;0;2;2
5;"0501";4;1;14;3;3;2;1;0;1
18;"1801";4;1;14;1;10;1;0;1;1
17;"1701";4;1;15;1;5;1;0;1;1
1;"0101";4;1;16;1;4;1;0;1;1
9;"0901";4;1;16;4;4;1;1;3;4
9;"0901";4;1;17;7;4;2;0;5;5
17;"1703";4;1;18;3;4;2;0;1;1
17;"1701";4;1;18;3;7;1;0;1;1
9;"0911";4;1;19;3;7;1;0;1;1
17;"1703";4;1;19;6;4;2;1;3;4
24;"2401";4;1;20;7;4;2;0;0;0
9;"0901";4;1;21;3;3;1;0;1;1
17;"1701";4;1;22;3;7;1;0;1;1
17;"1701";4;1;23;4;4;2;0;1;1
6;"0608";4;2;1;3;4;2;0;0;0
17;"1701";4;2;5;7;3;2;0;1;1
9;"0901";4;2;5;4;7;1;0;1;1
18;"1806";4;2;5;3;4;2;1;0;1
18;"1801";4;2;6;1;7;1;0;1;1
18;"1801";4;2;6;1;4;1;0;1;1
18;"1801";4;2;7;3;3;1;0;0;0
9;"0901";4;2;7;1;10;1;0;1;1
15;"1503";4;2;7;3;4;2;0;0;0
1;"0103";4;2;8;3;4;2;0;0;0
17;"1701";4;2;9;8;3;1;0;0;0
9;"0901";4;2;9;5;4;1;0;2;2
9;"0921";4;2;10;3;4;2;0;2;2
8;"0801";4;2;10;3;3;1;0;1;1
9;"0912";4;2;10;3;7;1;0;2;2
9;"0910";4;2;10;3;7;1;0;2;2
18;"1801";4;2;11;1;4;1;0;1;1
18;"1801";4;2;12;3;1;1;0;0;0
17;"1701";4;2;13;4;3;1;0;0;0
9;"0910";4;2;13;3;7;1;0;3;3
13;"1301";4;2;13;3;7;1;0;1;1
9;"0906";4;2;15;1;4;1;0;1;1
11;"1101";4;2;15;3;4;1;0;0;0
9;"0912";4;2;15;5;4;2;0;0;0
9;"0910";4;2;15;3;7;1;0;2;2
18;"1801";4;2;15;4;3;2;0;0;0
7;"0706";4;2;16;3;4;2;0;3;3
18;"1801";4;2;17;3;7;1;0;1;1
9;"0901";4;2;17;3;4;1;0;2;2
9;"0916";4;2;17;1;4;2;0;1;1
12;"1205";4;2;18;1;4;1;0;1;1
10;"1001";4;2;19;3;7;1;0;0;0
17;"1701";4;2;20;3;8;2;0;0;0
17;"1701";4;2;21;3;4;2;0;0;0
9;"0910";4;2;21;3;7;1;2;1;3
12;"1204";4;2;21;3;4;2;0;0;0
17;"1704";4;2;21;1;1;2;1;0;1
17;"1701";4;2;21;3;3;1;0;0;0
9;"0901";4;2;22;7;3;1;0;1;1
9;"0901";4;2;23;3;1;1;0;3;3
9;"0901";4;3;2;1;1;1;1;0;1
9;"0901";4;3;4;7;8;1;0;0;0
17;"1701";4;3;5;3;4;1;0;1;1
9;"0901";4;3;6;3;7;1;0;1;1
17;"1701";4;3;6;3;7;1;0;1;1
17;"1701";4;3;6;3;7;2;0;0;0
7;"0713";4;3;7;3;7;2;0;2;2
9;"0901";4;3;7;7;8;1;0;1;1
1;"0115";4;3;8;3;7;2;0;1;1
9;"0910";4;3;8;3;7;2;1;0;1
1;"0115";4;3;8;3;7;2;0;1;1
9;"0922";4;3;9;2;5;1;0;1;1
13;"1301";4;3;10;3;7;2;0;2;2
17;"1701";4;3;10;4;7;1;0;1;1
17;"1701";4;3;11;7;3;1;0;3;3
9;"0901";4;3;11;5;4;1;0;0;0
18;"1801";4;3;11;3;7;1;0;1;1
9;"0906";4;3;13;5;4;2;0;2;2
8;"0801";4;3;13;3;3;1;0;1;1
9;"0910";4;3;15;2;5;1;0;2;2
9;"0901";4;3;15;3;2;1;0;2;2
9;"0901";4;3;15;1;3;1;0;1;1
8;"0801";4;3;15;3;4;1;0;2;2
24;"2402";4;3;16;3;7;1;0;1;1
17;"1701";4;3;17;3;1;1;0;0;0
17;"1704";4;3;17;8;7;2;0;1;1
9;"0906";4;3;18;3;7;2;0;1;1
9;"0901";4;3;18;1;3;1;0;1;1
9;"0901";4;3;19;7;4;2;0;0;0
13;"1301";4;3;19;3;7;1;0;0;0
24;"2401";4;3;19;3;7;1;0;1;1
7;"0701";4;3;19;3;4;2;0;3;3
18;"1801";4;3;20;3;4;2;0;2;2
9;"0901";4;3;20;7;3;1;0;1;1
9;"0901";4;3;21;4;10;1;0;0;0
1;"0101";4;3;22;5;4;2;0;1;1
9;"0901";4;3;22;3;3;1;0;2;2
9;"0901";4;3;23;3;7;1;0;1;1
6;"0607";4;3;23;4;4;2;0;1;1
17;"1701";4;4;0;8;1;1;0;0;0
3;"0307";4;4;1;3;4;2;0;3;3
13;"1304";4;4;2;6;4;2;1;1;2
9;"0901";4;4;4;7;3;1;0;1;1
9;"0901";4;4;5;8;10;2;0;0;0
9;"0901";4;4;6;7;3;1;0;1;1
12;"1203";4;4;6;7;4;2;0;1;1
6;"0607";4;4;7;3;4;2;0;1;1
9;"0901";4;4;7;7;3;1;0;1;1
7;"0706";4;4;8;1;4;2;1;0;1
9;"0901";4;4;8;7;3;1;0;1;1
12;"1207";4;4;8;3;7;2;0;2;2
1;"0101";4;4;8;4;9;1;0;2;2
9;"0901";4;4;9;3;7;1;0;2;2
9;"0920";4;4;10;4;4;2;0;1;1
6;"0601";4;4;12;6;7;2;0;0;0
9;"0916";4;4;12;5;4;2;0;0;0
10;"1003";4;4;12;1;3;1;0;1;1
12;"1205";4;4;12;3;7;1;0;1;1
17;"1701";4;4;12;3;4;2;0;0;0
17;"1701";4;4;13;3;4;1;0;2;2
24;"2402";4;4;13;1;4;1;0;1;1
17;"1701";4;4;14;8;3;1;0;2;2
1;"0108";4;4;14;3;7;2;0;1;1
12;"1204";4;4;15;5;4;2;0;1;1
12;"1205";4;4;15;3;7;1;0;1;1
9;"0901";4;4;15;3;7;1;0;2;2
1;"0101";4;4;15;3;4;1;0;1;1
17;"1701";4;4;16;3;3;2;1;0;1
9;"0901";4;4;16;3;7;1;0;2;2
9;"0901";4;4;16;1;5;1;0;2;2
9;"0910";4;4;17;3;7;1;0;0;0
9;"0901";4;4;17;3;10;1;0;2;2
17;"1701";4;4;17;3;7;2;0;0;0
17;"1701";4;4;18;3;4;2;1;1;2
17;"1701";4;4;18;3;8;1;0;2;2
9;"0920";4;4;19;4;4;2;0;1;1
9;"0901";4;4;19;3;8;1;0;1;1
6;"0609";4;4;19;7;4;2;0;3;3
9;"0902";4;4;19;8;10;2;0;1;1
17;"1701";4;4;20;7;8;2;2;0;2
1;"0101";4;4;21;5;1;1;0;0;0
17;"1701";4;4;21;2;5;1;0;1;1
12;"1205";4;4;21;3;7;1;0;1;1
9;"0901";4;4;22;3;7;1;0;0;0
9;"0901";4;4;23;3;7;1;0;0;0
9;"0901";4;5;1;3;1;1;0;0;0
12;"1204";4;5;2;3;7;2;0;1;1
1;"0101";4;5;2;4;1;1;0;0;0
9;"0901";4;5;3;1;4;1;2;0;2
17;"1701";4;5;3;3;7;1;2;2;4
9;"0901";4;5;4;7;3;1;0;0;0
7;"0701";4;5;6;4;4;2;0;2;2
9;"0904";4;5;7;2;5;2;0;1;1
18;"1801";4;5;7;3;2;1;0;0;0
9;"0901";4;5;7;3;4;1;0;1;1
9;"0901";4;5;7;5;4;1;0;2;2
9;"0901";4;5;7;3;4;1;0;0;0
6;"0603";4;5;7;3;4;2;0;2;2
