MES;DIA;PROVINCIA;CANTÓN;HORA;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
1;6;1;0108;16;2;0;3;3;3;7
1;6;7;0713;17;2;0;0;0;3;7
1;6;9;0916;17;2;0;0;0;3;4
1;6;9;0901;19;2;0;2;2;1;4
1;6;1;0101;20;2;0;1;1;3;4
1;6;24;2402;22;1;0;1;1;3;4
1;7;23;2301;1;2;1;0;1;4;4
1;7;13;1309;5;2;0;0;0;7;4
1;7;1;0115;5;2;0;1;1;5;4
1;7;24;2402;7;1;0;1;1;1;4
1;7;24;2402;12;1;0;1;1;2;5
1;7;13;1301;14;2;0;1;1;3;7
1;7;24;2402;15;1;0;2;2;3;7
1;7;9;0908;15;2;0;1;1;1;4
1;7;9;0914;16;1;0;1;1;3;7
1;7;13;1321;19;2;0;1;1;7;4
1;7;9;0914;20;2;0;1;1;7;4
1;7;9;0918;20;1;0;1;1;1;4
1;7;12;1203;21;2;0;0;0;5;4
1;7;12;1205;21;2;0;1;1;6;4
1;7;9;0928;23;2;0;1;1;3;7
1;7;13;1306;23;2;0;0;0;7;4
1;1;9;0920;4;2;0;1;1;3;4
1;1;9;0912;7;2;0;2;2;3;4
1;1;13;1309;11;2;0;2;2;3;7
1;1;9;0918;11;2;0;1;1;5;4
1;1;17;1703;12;2;1;0;1;6;4
1;1;9;0910;14;2;0;1;1;3;4
1;1;9;0920;15;2;0;1;1;3;4
1;1;9;0916;16;2;0;3;3;5;4
1;1;7;0701;16;2;0;1;1;3;4
1;1;23;2301;17;2;0;0;0;3;4
1;1;1;0104;19;2;0;0;0;7;4
1;2;9;0909;3;2;0;1;1;4;4
1;2;9;0901;6;2;0;1;1;4;4
1;2;9;0906;7;2;0;1;1;3;7
1;2;13;1301;9;2;0;0;0;3;7
1;2;9;0911;9;2;0;2;2;3;7
1;2;9;0924;10;2;0;1;1;3;7
1;2;12;1208;10;1;0;1;1;3;7
1;2;9;0909;11;1;0;1;1;3;7
1;2;17;1703;13;2;0;0;0;7;4
1;2;13;1313;17;2;0;1;1;3;7
1;2;9;0910;17;2;0;1;1;2;5
1;2;1;0101;20;2;0;0;0;7;4
1;3;12;1201;11;2;0;1;1;2;5
1;3;13;1306;11;2;0;1;1;3;4
1;3;1;0103;14;2;0;2;2;3;7
1;3;9;0901;15;2;0;1;1;5;4
1;3;23;2301;17;2;0;0;0;7;4
1;3;9;0912;20;1;0;0;0;4;4
1;4;12;1204;5;2;0;0;0;7;4
1;4;12;1210;6;2;0;0;0;3;4
1;4;1;0103;8;2;0;1;1;1;4
1;4;9;0916;9;2;0;0;0;3;4
1;4;12;1203;19;2;0;2;2;3;7
1;4;9;0911;20;2;1;0;1;1;4
1;4;24;2403;20;2;0;2;2;3;7
1;4;9;0904;20;2;0;1;1;7;4
1;4;13;1301;21;2;0;3;3;7;4
1;5;12;1207;6;1;0;1;1;6;4
1;5;23;2301;7;2;0;1;1;3;4
1;5;9;0906;12;2;0;0;0;5;4
1;5;9;0916;14;2;0;0;0;7;4
1;5;23;2301;15;2;0;1;1;3;7
1;5;7;0706;16;2;0;1;1;1;4
1;5;24;2402;17;1;0;1;1;3;7
1;5;9;0910;17;2;0;1;1;1;4
1;5;1;0101;17;2;0;0;0;7;4
1;5;17;1703;17;2;0;0;0;7;4
1;5;13;1312;20;2;0;1;1;2;5
1;5;7;0710;21;2;0;0;0;4;4
1;5;9;0909;22;1;0;1;1;2;5
1;5;9;0901;23;2;0;0;0;7;4
1;6;9;0901;0;2;0;0;0;4;4
1;6;7;0706;6;2;0;1;1;3;7
1;6;9;0912;6;1;0;1;1;3;7
1;6;9;0906;10;2;0;1;1;3;7
1;6;12;1210;11;2;0;0;0;3;4
1;6;13;1309;13;2;0;0;0;3;4
1;6;13;1312;14;2;0;0;0;7;4
1;6;12;9008;15;1;0;1;1;2;5
1;6;1;0103;18;2;0;4;4;3;7
1;6;9;0920;21;2;1;2;3;3;7
1;7;9;0909;0;2;0;1;1;3;7
1;7;12;1208;0;1;0;1;1;2;5
1;7;1;0101;1;2;0;1;1;7;4
1;7;9;0916;6;2;0;1;1;7;4
1;7;9;0916;9;2;0;0;0;7;4
1;7;7;0712;11;2;0;0;0;3;7
1;7;9;0912;14;2;0;2;2;3;7
1;7;12;1207;15;1;0;3;3;3;7
1;7;9;0920;16;2;0;1;1;2;5
1;7;13;1301;16;2;0;0;0;3;7
1;7;24;2401;16;1;0;1;1;7;4
1;7;9;0922;17;2;0;1;1;2;5
1;7;13;1312;19;2;0;2;2;7;4
1;7;9;0906;19;1;0;0;0;5;4
1;7;9;0906;19;2;0;2;2;7;4
1;7;9;0916;19;2;0;0;0;4;4
1;7;12;1207;21;1;0;2;2;2;5
1;7;7;0702;21;2;0;2;2;7;4
1;7;9;0916;21;2;2;0;2;3;4
1;7;9;0909;23;1;0;2;2;3;7
1;1;9;0920;5;2;1;0;1;1;4
1;1;13;1301;9;2;0;1;1;2;5
1;1;9;0910;12;2;1;0;1;7;4
1;1;24;2402;15;2;0;2;2;1;4
1;1;13;1321;15;2;0;0;0;5;4
1;1;12;1207;16;1;0;3;3;4;4
1;1;13;1319;18;2;0;2;2;3;7
1;1;24;2401;19;2;0;3;3;3;4
1;1;13;1303;19;2;0;2;2;2;5
1;1;9;0902;20;2;0;1;1;1;4
1;1;9;0918;20;2;0;1;1;1;4
1;1;12;1210;21;2;0;0;0;7;4
1;2;9;0906;8;2;0;2;2;1;4
1;2;9;0920;10;2;0;1;1;3;7
1;2;24;2402;13;1;0;1;1;4;4
1;2;9;0904;14;1;0;2;2;3;7
1;2;24;2403;15;2;0;2;2;3;7
1;2;1;0110;16;2;0;0;0;4;4
1;2;23;2301;21;2;0;2;2;3;4
1;2;12;1211;21;2;1;0;1;3;7
1;2;13;1309;22;2;0;2;2;3;7
1;3;9;0911;8;2;1;0;1;1;4
1;3;9;0922;11;2;0;2;2;1;4
1;3;2;0207;12;1;0;2;2;7;4
1;3;9;0911;15;2;0;2;2;3;7
1;3;9;0904;20;1;0;1;1;3;7
1;4;12;1210;5;2;0;1;1;1;4
1;4;9;0920;13;2;0;1;1;4;4
1;4;9;0927;17;1;0;1;1;3;7
1;5;1;0101;3;2;0;2;2;3;7
1;5;24;2401;9;2;1;0;1;7;4
1;5;9;0904;12;2;0;2;2;3;4
1;5;24;2402;15;1;0;1;1;3;7
1;5;12;1204;15;2;0;2;2;7;4
1;5;9;0905;17;2;1;0;1;6;4
1;5;9;0921;17;1;0;2;2;1;4
1;5;9;0914;18;2;0;1;1;3;7
1;5;9;0918;20;2;0;0;0;7;4
1;5;12;1212;20;2;1;0;1;7;4
1;5;1;0101;21;2;0;0;0;5;4
1;5;13;1306;23;2;0;1;1;7;4
1;6;13;1301;0;2;0;1;1;3;7
1;6;9;0920;5;2;0;1;1;7;4
1;6;9;0911;5;2;1;0;1;7;4
1;6;1;0101;8;2;0;3;3;3;7
1;6;9;0920;14;2;0;1;1;3;7
1;6;13;1315;16;2;0;1;1;3;4
1;6;9;0909;17;2;0;1;1;3;7
1;6;9;0909;18;2;1;0;1;4;4
1;6;9;0910;19;2;0;1;1;3;4
1;6;9;0912;19;2;0;1;1;2;5
1;6;9;0906;21;1;0;1;1;2;5
1;6;9;0904;21;2;0;1;1;3;4
1;6;7;0702;23;2;0;0;0;7;4
1;7;9;0906;4;1;1;0;1;7;4
1;7;13;1306;6;2;0;0;0;7;4
1;7;9;0918;11;2;0;2;2;5;4
1;7;7;0711;13;2;0;1;1;3;7
1;7;9;0911;13;2;0;0;0;8;10
1;7;9;0902;14;2;0;3;3;5;4
1;7;12;1207;14;2;0;1;1;3;4
1;7;9;0913;19;2;0;1;1;1;4
1;7;9;0906;20;2;0;3;3;3;7
1;7;9;0909;22;2;0;1;1;2;5
1;1;7;0709;0;2;0;0;0;7;4
1;1;9;0924;5;2;0;0;0;7;4
1;1;9;0912;6;2;0;1;1;2;5
1;1;24;2402;10;1;0;1;1;2;5
1;1;9;0925;11;2;0;1;1;1;4
1;1;9;0908;12;1;0;1;1;3;7
1;1;12;1208;20;1;0;1;1;2;5
1;2;9;0924;2;2;0;2;2;1;4
1;2;12;1208;13;1;0;1;1;3;7
1;2;12;1203;14;2;0;1;1;3;7
1;2;9;0912;14;2;0;1;1;5;4
1;2;9;0906;17;2;1;0;1;3;4
1;2;12;1208;17;1;0;1;1;7;4
1;2;24;2403;18;1;0;0;0;3;7
1;2;9;0909;23;1;0;1;1;1;4
1;3;9;0920;4;2;0;0;0;4;4
1;3;24;2401;8;2;0;2;2;8;10
1;3;12;1210;9;2;1;1;2;3;4
1;3;9;0911;12;2;0;1;1;2;5
1;3;9;0920;13;1;0;1;1;3;7
1;3;23;2302;16;2;1;1;2;3;7
1;3;24;2401;18;1;0;1;1;3;7
1;3;9;0916;19;2;0;1;1;7;4
1;3;13;1301;19;2;0;1;1;4;4
1;3;9;0911;19;2;1;1;2;7;4
1;3;24;2401;19;1;0;0;0;7;4
1;3;24;2401;22;2;0;0;0;7;4
1;4;9;0920;7;2;0;1;1;3;7
1;4;9;0906;12;2;0;1;1;4;4
1;4;13;1301;16;2;1;1;2;3;7
1;4;7;0710;16;2;0;0;0;3;7
1;4;13;1312;19;2;0;0;0;3;7
1;4;12;1207;19;2;0;2;2;3;7
1;4;9;0908;20;2;1;1;2;3;7
1;4;13;1301;21;2;0;1;1;1;4
1;4;7;0712;23;2;0;1;1;7;4
1;5;12;1201;7;2;0;0;0;3;4
1;5;9;0925;11;2;0;1;1;1;4
1;5;24;2401;11;2;0;0;0;3;7
1;5;11;1113;11;2;0;1;1;7;4
1;5;12;1201;14;2;0;2;2;3;4
1;5;9;0922;14;2;0;1;1;3;7
1;5;12;1210;15;2;1;0;1;3;4
1;5;9;0922;16;2;0;1;1;3;7
1;5;1;0108;17;2;0;2;2;3;4
1;5;9;0922;19;2;0;1;1;2;5
1;5;24;2401;19;2;0;1;1;3;7
1;5;24;2401;19;2;0;0;0;3;4
1;5;9;0901;20;2;0;0;0;4;4
1;5;9;0916;22;2;0;1;1;3;7
1;5;12;1208;22;1;0;2;2;2;5
1;6;23;2301;6;2;1;1;2;5;4
1;6;9;0911;15;2;0;2;2;3;7
1;6;12;1204;16;2;0;0;0;7;4
1;6;13;1307;16;2;1;2;3;3;7
1;6;7;0702;18;2;0;0;0;7;4
1;6;13;1309;19;2;0;0;0;7;4
1;6;7;0701;19;2;1;0;1;3;4
1;6;11;1111;20;2;0;1;1;3;4
1;6;9;0906;20;2;0;1;1;1;4
1;6;9;0913;20;2;1;0;1;7;4
1;6;9;0916;21;2;0;1;1;5;4
1;6;9;0924;21;2;0;1;1;3;7
1;6;12;1203;23;2;0;2;2;2;5
1;7;12;1207;0;2;0;1;1;2;5
1;7;9;0911;4;2;0;0;0;8;10
1;7;12;9008;4;2;1;3;4;3;7
1;7;12;1203;6;2;0;1;1;7;4
1;7;24;2402;8;2;0;0;0;3;4
1;7;23;2301;8;2;0;0;0;3;4
1;7;1;0108;8;2;0;0;0;3;4
1;7;9;0906;8;2;0;0;0;4;4
1;7;9;0910;10;2;1;0;1;5;4
1;7;24;2401;10;2;0;2;2;3;7
1;7;2;0206;12;1;0;1;1;2;5
1;7;9;0921;14;2;0;1;1;3;4
1;7;11;1111;15;2;0;0;0;3;4
1;7;9;0914;16;2;0;1;1;7;4
1;7;9;0920;17;2;0;2;2;2;5
1;7;7;0709;17;2;0;1;1;3;7
1;7;9;0910;17;2;0;1;1;3;7
1;7;9;0906;18;1;0;1;1;2;5
1;7;12;1207;19;2;0;1;1;1;4
1;7;9;0920;19;2;0;1;1;2;5
1;7;24;2403;19;2;0;1;1;1;4
1;7;9;0911;20;1;0;1;1;2;5
1;1;9;0924;2;2;0;1;1;1;4
1;1;9;0916;7;2;0;1;1;5;4
1;1;24;2402;8;1;0;1;1;3;7
1;1;9;0906;10;2;0;1;1;3;4
1;1;9;0901;12;1;0;3;3;3;7
1;1;24;2402;12;2;0;1;1;3;7
1;1;7;0709;15;2;1;1;2;3;7
1;1;13;1310;16;2;0;0;0;3;7
1;1;7;0702;17;2;0;2;2;5;4
1;1;23;2301;17;2;1;0;1;1;4
1;1;17;1703;18;2;0;0;0;7;4
1;2;12;1207;1;1;0;1;1;7;4
1;2;7;0706;6;2;0;0;0;4;4
1;2;9;0920;7;2;0;1;1;2;5
1;2;2;0207;8;1;0;1;1;3;7
1;2;9;0918;9;2;0;0;0;4;4
1;2;24;2401;10;2;0;1;1;3;7
1;2;12;1201;11;2;0;0;0;3;4
1;2;1;0108;11;2;0;0;0;7;4
1;2;13;1306;16;2;0;0;0;4;4
1;2;9;0927;17;2;0;1;1;3;4
1;2;9;0901;17;2;0;11;11;7;4
1;2;9;0906;19;1;0;1;1;1;4
1;2;9;0909;20;2;0;1;1;1;4
1;2;7;0709;20;2;0;0;0;7;4
1;3;9;0924;1;2;0;0;0;7;4
